W6_id1	W6_id2	W6_id3	W6_id4	W6_ind1	W6_team	W6_posit	W601_01	W601_02	W602_01	W602_02	W603_01	W603_02	W604	W605_01	W605_02	W606_01	W606_02	W606_03	W606_04	W606_05	W606_06	W606_07	W606_08	W607	W608_01	W608_02	W608_03	W608_04	W608_05	W608_06	W608_07	W608_08	W608_09	W608_10	W608_11	W608_12	W608_13	W608_14	W608_15	W609_01	W609_02	W609_03	W609_04	W609_05	W609_06	W609_07	W609_08	W610_01	W610_02	W610_03	W610_04	W610_05	W610_06	W610_07	W610_08	W610_09	W610_10	W610_11	W610_12	W610_13	W610_14	W611	W612_01	W612_02	W612_03	W612_04	W612_05	W612_06	W613_01	W613_02	W613_03	W613_04	W613_05	W613_06	W613_07	W613_08	W613_09	W613_10	W613_11	W613_12	W613_13	W613_14	W613_15	W613_16	W613_17	W613_18	W613_19	W613_20	W613_21	W613_22	W613_23	W613_24	W614_01	W614_02	W614_03	W614_04	W614_05	W614_06	W614_07	W614_08	W615	W616	W617_01	W617_02	W618	W619_01	W619_02	W619_03	W619_04	W619_05	W619_06	W619_07	W620	W621	W622	W623_01	W623_02	W623_03	W623_04	W623_05	W623_06	W624_01	W624_02	W624_03	W624_04	W624_05	W624_06	W624_07	W624_08	W625_01	W625_02	W625_03	W625_04	W626_01	W626_02	W626_03	W626_04	W626_05	W626_06	W627_01	W627_02	W627_03	W627_04	W627_05	W627_06	W627_07	W627_08	W627_09	W627_10	W627_11	W627_12	W628_01	W628_02	W628_03	W628_04	W629_01	W629_02	W629_03	W629_04	W629_05	W629_06	W629_07	W630_01	W630_02	W630_03	W630_04	W631_01	W631_02	W631_03	W631_04	W631_05	W631_06	W632	W633	W634	W635_01	W635_02	W636_01	W636_02	W6_sex	W6_birthy	W6_birthm	W6_marr	W6_edu	W6_affil
34	0	401	0	1	2	1	1994	2	2015	1	1	6	402	1994	2	3	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3	4	4	3	5	5	4	5	4	3	3	3	3	3				1	3	1	4	1	3	2		2		2		1	3	3	3	3	4	4	4	4	4	3	1	3	2		2		2		1	3	1	3	1	3	2		2		2		2		2		2		2		2		3				1	15	1120	15	1982	2	3	4	2	2	1	5	5	5	5	5	5									4	4	4	4	4	4	4	4	4	4	5	3	4	4	4	4	4	4	3	4	4	4	5	3	4	4	4	4	4	3	3	2	4	20	30	30	20	4	4	3	4	4	4	1		2	40	15	5400		1	71	1	2	5	3
34	0	402	0	1	1	1	1992	4	2008	10	1	6	401	2008	10	3	4	3	3	3	3	3	3	3	3	3	2	2	1	3	3	3	4	4	3	5	3	3	3	3	2	3	4	2				1	3	1	3	2		2		2		2		2		3	3	4	2	4	3	2	2	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1				2								1	3	1	4	4	4	3	4	4									2	2	2	3	4	4	3	3	3	2	4	3	4	2	3	4	3	3	3	3	4	3	4	2	4	3	2	4	3	4	2	3	4											1		2	40	10	-9		1	69	6	2	5	3
34	0	402	1	1	1	3	2015	5	2015	5	1	1	401	2015	5	4	4	4	4	4	4	4	4																									1	3	2		2		2		2		2		2		2	4	4	3	3	3	4	3	3	2		2		2		2		2		1	3	1	3	2		2		2		2		2		2		2		2		1				1	2	1070	19	2014	2	2	4	2	2	4															4	4	4	4	3	3	4	4	4	4	3	3	3	4	4	4	4	3	3	4	4	4	4	3	4	4	2	4	3	4	2	3	2											1	2	1	40	10		200	1	89	1	1	6	3
34	0	402	2	1	1	3	2005	9	2014	1	1	3	401	2011	6	3	3	4	3	3	4	3	4																									1	3	1	3	2		1	2	2		2		2		2	4	4	3	4	3	4	3	3	1	2	2		2		2		1	2	1	2	1	2	2		2		2		2		2		2		2		2		3				2								4	1	2															2	2	3	2	3	2	2	3	2	2	2	2	2	3	3	3	2	3	3	3	3	3	4	4	4	3	4	4	3	3	3	3	3											1	2	1	40	2	3500		2	81	12	2	5	4
34	0	403	0	1	2	1	1996	3	2010	3	1	5	401	1996	3	2	2	2	1	2	2	2	3	5	2	2	3	4	4	3	3	4	4	4	4	5	4	4	4	3	2	4	4	4				2		1	2	2		2		1	3	2		1	2	2	3	3	4	4	3	3	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1				2								2	2	1	4	4	3	4	4	3									3	3	3	3	4	2	3	3	2	3	3	3	3	3	3	4	4	4	3	3	4	3	4	3	4	4	4	4	2	4	3	2	4	5	30	55	10	4	4	4	4	4	4	1		2	40	8	5000		1	69	2	1	6	3
34	0	701	0	1	3	2	1991	4	2008	1	1	8				2	1	1	2	1	2	3	3																									1	4	1	3	2		2		2		2		2		6	4	5	4	4	5	3	2	3	1	2	2		2		2		2		1	3	1	3	2		2		2		2		2		2		2		2		3	5	1	4	2								3	3	1							2	3	1	3	2	4	3	2	2	4	5	4	4	3	4	2	4	4	5	2	4	1	4	4	5	4	3	4	4	4	4	3	3	3	4	4	2	3	2	3	4											1		1	40	10	5300		1	64	3	2	3	
34	0	701	1	1	3	4	2004	5	2004	5	1	1				1	1	1	1	1	1	1	1																									1	-9	2		2		2		2		2		2		2	3	3	2	3	3	3	3	2	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1	2	1	1	2								1	1	4															3	3	3	3	1	3	3	4	1	1	3	3	3	3	3	3	3	3	3	4	2	3	2	1	3	3	3	1	3	1	3	3	2											1	2	1	40	10	2500		1	82	2	1	3	
34	0	701	2	1	3	4	2008	7	2008	7	1	1				4	4	3	3	4	4	3	3																									2		2		2		2		2		2		2		1	1	1	1	1	1	1	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		5	2	1	1	2								1	1	3															1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	3	3	3	3	3	3	3	2	4	3	4	2	2	1	1	4	2											1	2	1	40	10	2500		1	84	11	1	3	
34	0	701	3	1	3	4	2009	12	2009	12	1	1				4	4	3	3	3	3	3	3																									1	2	1	2	2		2		2		2		2		2	5	5	5	5	5	5	1	1	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1	2	1	1	2								2	1	4															1	1	1	1	4	1	1	1	1	1	3	4	4	1	1	1	1	1	1	4	3	4	4	1	1	3	1	5	5	5	1	4	3											1	2	1	40	10	2500		2	73	8	2	2	
34	0	701	4	1	3	4	2012	6	2012	6	1	1				2	2	1	1	1	1	1	1																									1	3	2		2		2		2		2		2		2	4	4	2	3	3	3	3	2	2		2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		1	3	1	1	2								2	1	2															5	3	2	3	1	3	3	1	3	3	3	1	1	1	1	1	3	2	3	4	3	4	4	2	3	3	5	3	3	3	3	4	3											1	2	1	40	10	2900		1	77	1	1	2	
34	0	701	5	1	3	4	1999	10	2014	1	1	8				4	4	3	3	4	4	4	4																									1	-9	1	-9	1	-9	2		2		2		2		5	4	4	3	3	3	3	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		3	4	1	6	2								3	1	4															3	3	3	4	3	4	4	4	4	4	4	3	3	4	3	4	4	4	3	-9	4	-9	4	4	4	4	-9	4	-9	-9	-9	4	4											1	2	1	40	10	4000		1	71	2	2	3	
34	0	701	6	1	3	4	2002	3	2014	1	1	8				1	1	1	3	1	1	3	4																									2		1	2	2		2		2		2		2		2	3	3	3	2	3	2	2	2	2		2		2		2		2		2		2		2		2		2		2		2		1	3	2		2		1	4	1	2	2								2	1	4															3	3	3	-9	3	3	4	3	3	3	4	3	3	3	4	4	4	4	4	4	4	4	4	3	4	3	4	4	3	4	3	3	4											1	2	1	40	16	4500		1	79	5	2	3	
34	0	701	7	1	3	4	1999	6	2012	1	1	8				4	5	3	4	3	3	3	4																									1	3	1	3	1	3	1	3	1	3	2		2		11	4	4	3	4	4	4	2	2	2		2		2		2		1	3	1	4	1	3	2		2		2		2		2		2		2		2		1	3	1	7	1	15	1040	19	1995	2	3	2	4	2	1															4	4	3	-9	4	4	3	4	3	3	4	4	4	4	4	4	4	4	4	4	4	3	4	3	4	4	3	4	4	4	2	4	4											1	2	1	40	6	4000		1	76	10	1	3	
34	0	702	0	1	3	2	1999	12	2009	10	1	8				2	3	3	4	1	1	2	2																									1	1	1	1	2		2		2		2		2		2	2	1	2	3	3	2	1	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	4	1	6	1	15	7020	14	1994	2	2	3	3	2	4							3	2	2	1	1	2	2	1	3	3	3	3	3	3	3	2	2	2	4	2	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	4	4	4	3	3	3											1		1	40	15	4000		1	76	9	2	2	
34	0	702	1	1	3	4	2011	1	2011	1	1	1				4	4	4	4	3	3	4	4																									2		2		2		2		2		2		2		1	4	4	3	3	3	3	3	3	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1	2	1	1	2								5	1	4															4	4	4	4	3	4	3	3	3	4	4	4	3	3	3	4	3	3	3	3	4	4	4	4	4	3	1	3	3	3	3	3	2											1	2	1	40	0	3300		1	76	10	1	4	
34	0	702	2	1	3	4	1999	10	1999	10	1	1				3	2	4	1	2	1	2	3																									1	1	1	1	2		2		2		2		2		2	4	3	2	1	1	1	1	1	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	2	1	1	2								1	1	2															3	3	2	2	1	1	2	1	1	1	4	3	4	2	3	3	4	4	5	5	2	4	4	1	4	3	2	3	2	3	5	4	4											1	2	1	40	20	4300		1	73	11	3	4	
34	0	702	3	1	3	4	2005	4	2013	1	1	8				4	3	3	4	3	3	3	3																									1	3	1	3	2		2		2		2		1	3	4	4	3	2	4	3	4	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	2	1	7	2								2	1	2															4	4	4	4	3	3	2	2	3	4	4	4	3	2	4	4	4	4	2	3	4	4	3	3	4	3	2	4	4	4	2	3	3											1	2	1	40	20	4200		1	71	6	2	2	
34	0	703	0	1	3	2	1987	12	2004	1	1	8				4	3	4	3	4	3	4	3																									1	3	2		2		2		2		2		2		2	4	4	3	3	3	3	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		3	5	1	5	2								1	1	1							3	3	3	3	3	3	3	3	4	4	5	5	4	4	2	3	3	4	5	4	4	3	4	5	4	3	4	4	4	4	3	2	4	3	3	5	4	5	3	5	5											1		1	40	10	5000		1	69	3	2	2	
34	0	703	1	1	3	4	2006	5	2006	5	1	1				1	1	1	2	1	1	3	2																									1	1	1	1	2		2		2		2		2		3	1	1	1	1	1	1	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	2	1	1	2								1	1	2															2	2	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	2	3	2	3	2	1	2	2	2	2	2	2	3	3	2											1	2	1	40	18	3500		1	77	12	1	4	
34	0	703	2	1	3	4	2010	5	2010	5	1	1				1	1	1	2	1	1	3	2																									1	1	1	1	2		2		2		2		2		3	1	1	1	1	1	1	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	2	1	1	2								1	1	2															2	3	2	3	2	3	3	3	2	2	4	3	3	3	3	3	3	3	2	3	2	3	2	1	2	2	2	2	2	2	3	3	2											1	2	1	40	18	3400		1	80	10	1	3	
34	0	703	3	1	3	4	2014	4	2014	4	1	1				3	5	2	2	2	2	2	2																									2		2		2		2		2		2		2		1	2	2	2	2	2	2	1	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	1	1	1	2								5	2	4															3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	3	3	3	1	2	2	5	2	1	1	4	4	2											2	2	2	40	20		160	1	84	2	1	5	1
34	0	703	4	1	3	4	1995	8	2013	5	1	8				3	3	3	3	4	3	3	4																									1	2	1	2	1	2	1	2	2		2		2		13	4	4	3	3	3	3	2	2	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	5	1	5	2								3	1	2															4	3	4	4	4	4	3	3	3	4	4	4	4	3	4	4	4	3	4	4	3	4	4	4	4	3	3	4	4	4	3	4	3											1	2	1	40	10	-9		1	76	3	2	3	
34	0	703	5	1	3	4	1996	4	2014	1	1	8				1	1	1	1	2	1	3	1																									2		1	2	1	2	1	2	2		2		2		2	2	2	2	1	2	2	2	2	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		2	3	3	6	2								1	1	2															2	2	5	-9	2	2	1	2	1	3	4	2	4	1	1	2	4	3	3	5	4	3	3	3	2	3	5	2	3	3	3	3	3											1	2	1	40	16	-9		1	75	10	2	2	
34	0	703	6	1	3	4	1992	10	2009	1	1	8				3	3	1	3	3	3	2	3																									1	2	1	2	1	2	2		2		2		2		2	2	1	1	1	3	3	1	2	2		2		2		2		1	1	1	1	1	2	2		2		2		2		2		1	3	2		2		1	3	1	7	2								2	4	3															1	3	3	-9	3	3	1	2	3	1	3	3	2	1	3	2	3	3	4	5	4	5	3	1	2	3	3	3	2	1	3	2	3											1	2	1	40	4	-9		1	70	11	2	4	
34	0	704	0	1	3	2	1989	3	2011	4	1	8				3	2	2	2	1	3	3	3																									1	3	1	3	2		2		2		2		2		2	3	1	3	4	4	4	2	2	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		3	3	1	6	2								4	3	1							1	1	1	1	3	3	3	1	4	4	4	4	4	3	2	3	2	4	5	3	2	2	3	4	4	3	2	4	4	3	3	3	3	3	4	4	2	3	5	5	3											1		1	40	18	-9		1	70	9	2	3	
34	0	704	1	1	3	4	2004	1	2004	1	1	1				5	5	1	5	1	1	1	3																									1	3	2		2		2		2		2		2		2	3	3	4	4	4	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	2	2	6	2								1	1	3															1	1	1	-9	1	1	1	3	1	1	5	1	1	3	1	1	5	3	3	1	1	1	1	1	4	2	5	3	1	1	5	3	3											1	2	1	40	16	3300		1	72	2	3	-9	
37	0	101	0	1	1	1	2011	1	2011	1	6	6	101	2011	1	5	4	4	4	5	5	4	4	4	4	4	4	5	4	5	4	4	4	4	4	5	5	5	5	4	4	4	5	4				1	3	1	4	2		2		1	4	1	4	1	4	3	4	4	4	5	4	4	4	4	2		2		2		2		2		2		1	4	2		1	3	1	4	2		2		2		2		2		1				1	15	1040	14	1975	2	3	4	4	2	1	5	5	5	5	5	5									5	4	4	4	5	5	5	4	4	5	5	4	4	4	4	4	4	4	1	5	5	5	5	5	4	5	2	5	2	5	2	2	4											1		2	40	8	5700		1	58	3	2	3	
37	0	101	1	1	1	3	2014	11	2014	11	1	1	101	2014	11	4	4	3	3	3	3	3	3																									1	2	2		2		2		2		2		2		3	4	4	4	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	19	7052	40	2013	4	3	4	4	2	4															3	3	3	3	3	4	4	3	3	2	3	3	3	3	3	4	3	3	2	3	3	3	3	4	4	3	5	3	1	3	3	3	3											1	2	2	40	12		200	1	87	8	1	6	3
37	0	101	2	1	1	3	2015	4	2015	4	1	1	101	2015	4	3	3	3	3	3	4	4	3																									1	3	2		2		2		2		2		2		3	3	3	4	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	4															4	4	4	3	4	4	3	5	3	4	4	3	3	5	4	5	3	3	4	3	5	4	5	3	5	4	2	3	3	4	2	2	3											1	2	2	40	8		230	1	80	5	1	7	3
37	0	101	3	1	1	3	2014	9	2014	9	1	1	101	2014	9	2	2	2	3	1	2	3	2																									1	2	1	1	2		2		1	2	2		2		8	2	3	4	4	3	3	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	2															1	1	1	1	2	3	2	3	3	2	3	1	3	2	2	2	2	3	3	3	3	1	3	1	1	2	5	3	1	3	3	3	3											1	2	2	40	10		196	1	90	5	1	6	3
37	0	101	4	1	1	3	2013	9	2013	9	1	1	101	2013	9	3	3	4	4	3	3	3	3																									1	2	2		2		2		2		2		1	3	4	3	4	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	2	4															3	3	3	3	3	4	3	4	3	3	3	3	4	3	4	4	4	4	3	3	4	4	4	3	4	3	3	3	4	3	3	4	4											1	2	2	40	7	2750		1	86	9	1	6	3
37	0	101	5	1	1	3	2015	8	2015	8	1	1	101	2015	8	4	4	4	4	3	4	4	4																									1	3	2		2		2		1	3	2		2		3	4	4	4	4	4	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2				2								3	1	4															4	3	4	4	4	3	4	4	4	4	4	4	3	3	4	4	4	4	3	2	4	4	3	3	3	3	2	4	2	3	3	2	2											1	1	2	40	0		170	2	89	4	1	6	1
37	0	101	6	1	1	3	2013	9	2013	9	3	3	101	2013	9	4	4	4	4	4	4	4	4																									1	4	1	2	2		2		1	3	2		1	2	3	4	4	3	4	3	4	2	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		3				2								2	2	2															3	4	3	3	3	3	3	3	3	3	4	3	3	2	3	3	3	3	3	4	3	3	3	2	4	3	3	3	3	3	4	4	4											1	2	2	40	8	3600		1	78	3	1	7	3
37	0	321	0	1	1	1	2005	12	2012	4	4	6	306	2005	12	3	3	4	3	2	3	3	3	5	3	3	4	4	4	4	3	4	3	3	3	3	3	4	4	3	3	3	3	3				2		1	3	2		2		2		2		2		2	3	4	1	4	4	4	3	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								3	3	3	4	4	4	4	4	4									4	4	5	4	3	4	3	3	3	3	5	5	4	3	3	3	4	4	4	2	4	2	4	2	3	4	2	4	4	3	3	3	4											1		2	40	10	-9		1	67	4	2	6	1
37	0	321	1	1	1	3	2005	5	2012	4	1	2	306	2015	1	3	2	3	3	1	3	3	3																									1	2	2		2		2		2		2		2		3	2	2	4	4	4	4	4	4	2		2		2		2		2		2		1	1	2		2		2		2		2		2		2		2		2				2								2	3	4															1	1	1	1	2	2	2	3	1	1	3	1	1	1	1	1	3	3	4	4	3	1	2	2	3	2	5	3	1	1	5	5	4											1	2	2	40	4	2300		2	81	9	1	4	
37	0	321	2	1	1	3	2001	3	2014	4	1	3	303	2001	3	5	4	4	3	2	2	3	4																									1	2	2		2		2		1	1	2		2		3	2	2	2	3	3	2	3	3	2		2		2		2		2		2		1	3	2		2		1	2	2		2		2		2		2		3				2								2	2	2															1	1	2	2	2	3	3	3	1	2	3	3	2	3	2	2	3	3	4	4	3	3	3	2	3	3	2	3	3	2	4	3	4											1	2	2	40	2	3000		2	83	2	1	5	1
37	0	321	3	1	1	3	2010	5	2012	4	1	2	303	2010	5	4	4	5	5	3	3	4	3																									1	2	1	2	2		2		2		2		2		3	4	2	4	4	4	4	3	3	2		2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		4				1	2	2042	30	2014	3	3	4	2	1	4															4	3	3	4	4	4	3	4	4	4	4	4	4	3	3	4	4	5	4	3	4	4	4	4	4	4	3	5	4	4	4	3	3											1	2	2	40	1	3000		2	83	10	1	5	2
37	0	321	4	1	1	3	2011	11	2011	11	1	1	401	2011	11	3	2	3	2	2	3	3	2																									2		2		2		2		2		2		2		1	2	3	2	4	2	3	4	4	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		2				2								3	1	2															4	3	2	3	3	4	2	3	2	3	3	3	3	2	3	3	4	3	2	3	3	2	2	2	4	2	4	3	1	2	3	2	3											1	2	2	40	6	2900		1	88	11	1	6	2
37	0	401	0	1	2	1	1988	8	2011	4	1	6	502	1988	8	4	4	5	4	4	4	4	4	4	4	4	4	5	4	3	3	4	4	4	3	4	4	4	4	4	4	4	4	4				1	3	1	3	1	3	2		2		2		1	4	4	4	4	3	4	4	4	3	3	2		2		2		2		2		2		1	4	2		1	3	1	2	2		2		2		2		2		1				1	19	1020	14	1991	2	2	4	2	3	1	4	4	4	4	3	4									4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	3	3	4	4	3	3	4	3	3	4	2	3	2	3	4	5	15	65	15	4	4	4	4	4	4	1		2	40	10	5600		1	70	8	2	3	
37	0	701	0	1	3	2	1996	6	2002	4	4	6				4	5	4	4	4	4	4	4																									1	3	1	2	2		2		1	2	2		2		3	3	4	3	4	4	4	3	3	2		2		2		2		2		2		1	2	2		2		1	3	2		2		2		2		2		1	2	7	7	1	19	1010	15	1979	2	3	4	3	3	1							4	4	4	4	4	3	4	4	4	4	4	4	4	4	3	3	3	4	4	3	4	3	4	4	5	4	4	4	3	3	4	4	3	4	1	4	2	4	3	4	4											1		2	40	10	-9		1	61	8	2	5	3
37	0	701	1	1	3	4	1992	7	2004	4	1	8				3	3	3	3	3	4	3	3																									1	3	2		2		2		2		2		2		3	3	2	2	4	4	3	2	3	2		2		2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		1	1	1	4	1	15	5032	15	1992	2	3	4	2	1	2															4	4	3	3	4	4	3	4	3	4	4	4	3	4	4	3	4	2	2	3	4	4	4	4	4	3	3	4	4	4	2	4	2											1	2	2	40	2	3800		1	75	11	3	3	
37	0	701	2	1	3	4	1990	8	1990	8	1	1				4	4	3	3	3	3	3	3																									1	2	2		2		2		2		2		2		2	4	3	3	3	3	3	4	4	2		2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		1	2	3	5	2								2	1	2															4	4	4	4	3	3	3	3	3	3	3	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	1	5	3	4	4	4	2											1	2	2	40	22	6300		1	68	-9	2	2	
37	0	701	3	1	3	4	2012	8	2014	4	1	2				4	4	4	4	5	5	5	5																									1	3	2		2		2		2		2		2		2	4	4	4	4	4	4	-9	-9	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	2	7	7	2								2	1	2															3	3	3	3	4	4	4	4	4	4	5	4	4	4	4	4	4	3	2	3	4	4	4	3	4	4	3	4	4	4	1	2	2											1	2	2	40	6		310	1	68	4	2	3	
37	0	701	4	1	3	4	1990	7	1993	1	1	8				2	2	2	3	2	3	3	3																									2		1	2	2		2		2		2		2		3	2	3	3	4	4	3	1	2	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	1	4	6	2								2	1	2															3	2	2	2	3	3	3	3	2	2	4	3	4	3	3	3	4	3	3	4	3	3	4	3	4	4	2	4	3	3	4	4	4											1	2	2	40	12	4800		1	62	4	2	1	
37	0	701	5	1	3	4	2014	11	2014	11	1	1				3	3	3	3	3	4	3	3																									1	4	1	4	2		2		2		2		2		2	4	4	4	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	2	3	2								2	1	2															3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	1	2	3	3	3	5	4	5	5	1	4	1	4	1	1	1											1	2	2	40	6		200	1	79	4	1	3	
37	0	701	6	1	3	4	1996	3	2006	3	1	8				4	4	3	4	3	3	3	4																									1	2	2		2		2		2		2		2		3	4	4	3	4	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	2	4	4	2								2	1	1															3	3	3	3	3	4	4	4	4	4	4	3	3	3	4	4	4	3	3	3	3	3	4	4	4	4	2	3	4	4	3	3	4											1	2	2	40	20	5300		1	63	9	2	3	
37	0	701	7	1	3	4	2003	12	2015	4	1	8				4	4	4	3	4	3	4	3																									1	2	2		2		2		2		2		2		2	1	1	2	2	2	2	1	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	5	7	2								2	1	1															2	1	1	1	2	2	2	2	2	2	4	4	3	5	4	4	3	2	3	3	4	3	4	4	4	3	2	3	3	4	2	3	3											1	2	2	40	20		280	1	81	12	2	5	3
37	0	701	8	1	3	4	2003	11	2005	10	1	8				2	2	2	2	3	2	4	4																									1	2	1	2	2		2		2		2		2		2	2	2	2	2	2	2	1	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	3	1	7	2								2	1	1															3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	3	3	2	3	2	3	3	2											1	2	2	40	20	4500		1	78	4	1	2	
37	0	702	0	1	3	2	1987	5	2011	4	1	6				3	2	2	3	1	1	3	2																									2		2		2		2		2		2		2		1	2	1	1	3	3	3	3	3	2		2		2		2		2		2		1	1	2		2		2		2		2		2		2		2		1	2	4	6	2								2	2	1							1	1	1	1	2	2	2	1	3	3	3	2	2	2	4	4	3	3	4	3	4	3	3	3	4	4	4	4	5	4	4	3	3	4	3	3	3	3	3	3	3											1		2	40	10	4700		1	63	2	2	6	3
37	0	702	1	1	3	4	2006	8	2006	8	1	1				2	2	1	2	1	1	3	3																									1	3	2		2		2		2		2		2		2	1	1	1	1	1	1	3	4	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		2	1	1	7	2								2	2	3															3	2	3	2	1	4	1	4	1	3	3	3	3	2	1	1	3	3	3	4	4	4	2	2	2	3	3	4	3	3	3	3	3											1	2	2	40	15	4000		1	78	8	2	3	
37	0	702	2	1	3	4	2008	5	2008	5	1	1				1	1	1	1	1	1	1	1																									1	2	2		2		2		2		2		2		2	2	2	2	2	2	2	2	3	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1	1	1	4	2								2	1	4															1	1	1	1	1	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	4	2	2	2	2	5	4											1	2	2	40	20	3800		1	82	12	1	5	3
37	0	702	3	1	3	4	2004	3	2013	4	1	8				2	2	2	2	2	1	3	3																									1	2	1	2	2		2		2		2		2		4	3	3	3	3	2	3	3	3	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1	1	1	3	2								2	2	2															2	1	2	1	2	3	2	3	1	3	3	2	2	3	3	3	3	3	3	2	3	2	3	2	4	3	4	3	3	3	4	4	3											1	2	2	40	20	3800		1	80	3	2	2	
37	0	702	4	1	3	4	2004	5	2013	4	1	8				1	1	1	1	1	1	1	1																									2		2		2		2		2		2		2		1	1	1	1	1	1	1	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	2	5	2								1	1	3															2	2	2	2	2	2	2	2	2	2	3	4	3	4	4	4	4	4	4	4	4	3	4	3	4	-9	2	4	2	3	4	4	3											1	2	2	40	20	4000		1	75	11	2	2	
37	0	702	5	1	3	4	2010	5	2010	5	1	1				2	3	3	2	2	3	2	2																									1	2	2		2		2		2		2		2		2	3	1	1	1	1	3	2	3	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1	1	1	1	2								2	1	2															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	5	5	3	2	3	1	2	3	4	3	2	1	5	5	3											1	2	2	40	10	3000		1	84	12	1	3	
37	0	702	6	1	3	4	1995	3	2008	4	1	8				1	5	1	1	1	1	1	1																									1	2	2		2		2		2		2		2		2	2	2	2	2	2	2	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	2	1	5	2								2	1	3															2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1	2	2	40	10	-9		1	76	7	2	2	
37	0	702	7	1	3	4	2000	4	2012	4	1	8				4	4	4	4	2	2	2	2																									2		2		2		2		2		2		2		1	3	2	2	2	2	2	2	2	2		2		2		2		2		2		1	3	2		1	2	1	2	2		2		2		2		2		1	4	5	6	2								1	3	4															2	2	2	2	4	2	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	4	4	3	3	2	3	3	2	3	4	2											1	2	2	40	20	6000		1	67	9	2	4	
