W5_id1	W5_id2	W5_id3	W5_id4	W5_ind1	W5_team	W5_posit	W501_01	W501_02	W502_01	W502_02	W503_01	W503_02	W504	W505_01	W505_02	W506_01	W506_02	W506_03	W506_04	W506_05	W506_06	W506_07	W506_08	W507	W508_01	W508_02	W508_03	W508_04	W508_05	W508_06	W508_07	W508_08	W508_09	W508_10	W508_11	W508_12	W508_13	W508_14	W508_15	W509_01	W509_02	W509_03	W509_04	W509_05	W509_06	W509_07	W509_08	W510_01	W510_02	W510_03	W510_04	W510_05	W510_06	W510_07	W510_08	W510_09	W511_01	W511_02	W511_03	W511_04	W511_05	W511_06	W511_07	W511_08	W511_09	W511_10	W511_11	W511_12	W511_13	W511_14	W511_15	W511_16	W511_17	W511_18	W512_01	W512_02	W513_01	W513_02	W513_03	W513_04	W513_05	W513_06	W513_07	W513_08	W513_09	W513_10	W513_11	W513_12	W513_13	W513_14	W514	W515_01	W515_02	W515_03	W515_04	W515_05	W515_06	W516_01	W516_02	W516_03	W516_04	W516_05	W516_06	W516_07	W516_08	W516_09	W516_10	W516_11	W516_12	W516_13	W516_14	W516_15	W516_16	W516_17	W516_18	W516_19	W516_20	W516_21	W516_22	W516_23	W516_24	W517_01	W517_02	W517_03	W517_04	W517_05	W517_06	W517_07	W517_08	W518	W519	W520_01	W520_02	W521	W522_01	W522_02	W522_03	W522_04	W522_05	W522_06	W522_07	W523	W524	W525	W526_01	W526_02	W526_03	W526_04	W526_05	W526_06	W527_01	W527_02	W527_03	W527_04	W527_05	W527_06	W527_07	W527_08	W528_01	W528_02	W528_03	W529_01	W529_02	W529_03	W529_04	W529_05	W529_06	W530_01	W530_02	W530_03	W530_04	W530_05	W530_06	W530_07	W530_08	W530_09	W530_10	W530_11	W530_12	W531_01	W531_02	W531_03	W531_04	W532_01	W532_02	W532_03	W532_04	W532_05	W532_06	W532_07	W533_01	W533_02	W533_03	W533_04	W534_01	W534_02	W534_03	W534_04	W534_05	W534_06	W535	W536	W537	W538_01	W538_02	W539_01	W539_02	W5_sex	W5_birthy	W5_birthm	W5_marr	W5_edu	W5_affil
356	0	702	0	1	3	2	1994	11	2012	1	1	5				2	2	2	3	3	3	3	3																									1	503	1	10	2	503	2	6	2	1	1	1992	1	1994	5	1990	3	9	1	10	2	6				8	2	3	1	1	3	2		2		2		2		2		2		7	4	3	3	4	3	3	2	2	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		2	2	1	6	2								2	1	2							4	4	4	4	4	4	4	2	4	4	4	3	4	4	4	3	4	4	4	3	4	4	4	4	4	3	4	4	3	4	3	4	4	2	4	4	4	2	4	4											1		2	40	0	3200		1	65	5	2	3	
356	0	702	1	1	3	4	2008	6	2008	6	1	1				2	2	2	2	2	4	4	4																									1	303	5	6	2	306	4	0	2	2																		2	1	1	3	2		2		2		2		2		2		2	3	3	2	3	4	3	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	1	2	7	1	9	1050	15	2013	1	3	2	2	2	3															3	4	4	3	2	4	4	3	4	4	3	3	5	4	4	4	4	4	4	4	4	4	3	4	4	3	4	4	3	3	3	5											1	2	2	40	0	-9		1	67	8	2	5	2
356	0	702	2	1	3	4	2011	5	2011	5	2	2				3	3	3	3	3	3	3	3																									2																											3	1	1	3	2		2		2		2		2		2		2	4	4	4	4	4	4	3	3	2		2		1	3	1	3	2		2		1	3	2		2		2		2		2		2		2		2		1	1	2	4	2								2	2	3															4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	3	3	3	4	4	4	2	4	4	4	4	3	4	4	4	4											1	2	2	40	0	2340		1	81	2	2	5	1
356	0	702	3	1	3	4	2009	7	2009	7	1	1				3	3	3	3	4	4	4	4																									1	503	3	0	2	503	2	0	2	2																		3	3	1	4	2		2		2		2		2		2		6	5	5	4	4	4	4	4	3	2		2		1	4	2		2		2		1	4	2		2		2		2		1	4	2		2		2		2	1	2	5	1	9	1050	15	2007	2	3	2	2	2	1															4	4	4	4	4	4	4	4	5	4	4	3	4	4	4	4	4	4	4	4	3	5	3	5	4	2	4	5	5	1	4	2											1	2	2	40	1	-9		1	79	6	2	3	
356	0	702	4	1	3	4	2000	11	2012	3	1	3				4	4	4	4	5	5	4	4																									1	503	5	0	2	9901	5	0	2	2																		3	2	1	4	2		2		2		2		2		2		12	5	5	3	5	5	5	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4	1	2	7	2								1	1	3															3	5	5	5	4	5	4	4	4	5	5	5	5	5	5	5	5	5	4	5	5	5	4	4	4	1	5	4	4	1	4	5											1	2	2	40	0	2700		1	63	7	2	1	
357	0	101	0	1	1	1	1992	11	2011	3	1	6	101	1992	11	4	4	4	4	3	3	4	3	3	3	3	4	3	4	4	2	3	4	3	3	4	2	3	4	4	2	3	4	4				2																											2	1	1	2	2		1	3	2		2		2		2		2	3	4	4	4	4	3	4	2	2		2		2		2		1	3	1	1	1	3	2		1	4	1	3	2		2		2		2		2		1				2								2	3	2	4	4	4	4	3	4									2	3	4	3	3	2	4	3	3	4	3	4	4	3	3	4	5	4	4	3	4	4	3	3	4	2	4	4	4	2	4	3											1		2	40	15	7800		1	67	4	2	7	3
357	0	101	1	1	1	3	2011	3	2011	3	1	1	101	2011	3	3	3	3	2	3	2	3	3																									2																											1	2	1	3	1	3	1	3	1	3	2		2		2		2	3	2	4	4	3	2	1	1	2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		2				2								2	2	2															2	2	1	2	3	3	4	4	3	2	2	2	4	4	3	4	4	4	2	3	2	2	4	4	3	4	3	2	3	2	4	4											1	2	2	40	8	3200		2	86	4	1	6	4
357	0	101	2	1	1	3	2012	6	2012	6	1	1	101	2012	6	4	5	4	4	4	3	4	3																									2																											5	6	1	2	1	3	1	3	1	3	2		2		2		2	3	3	4	4	4	3	2	3	2		2		2		2		1	3	1	2	2		2		1	2	1	3	2		2		2		2		2		1				1	-9	-9	-9	2011	2	2	4	2	3	2															3	3	4	2	4	4	4	3	3	4	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	3	4	4											1	2	1	40	8		283	2	86	7	1	7	3
357	0	101	3	1	1	3	2006	12	2009	3	1	3	101	2013	10	3	4	4	3	4	3	3	3																									2																											3	2	1	1	2		1	1	1	1	2		2		2		3	3	3	4	3	3	3	3	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2				2								2	3	4															3	3	3	2	2	2	4	3	3	4	3	3	2	4	4	4	4	4	3	4	2	3	2	3	3	3	3	3	3	3	4	4											1	2	2	40	10	4300		1	79	10	2	7	3
357	0	101	4	1	1	3	2009	10	2013	3	1	3	101	2009	10	5	4	4	4	3	2	4	3																									2																											1	1	2		2		1	3	1	3	2		2		2		1	2	3	2	3	3	3	3	3	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1				2								2	4	1															3	3	3	2	3	3	4	3	4	3	2	3	4	4	3	4	4	3	2	3	2	4	3	4	3	2	4	4	4	3	3	3											1	2	2	40	10	3690		1	83	10	1	7	3
357	0	201	0	1	1	1	1995	2	2009	11	1	5	202	2003	3	4	4	2	4	4	3	3	3	5	3	2	4	4	3	2	1	3	5	4	2	2	2	3	2	3	3	4	3	3				2																											3	2	1	2	2		1	3	1	4	2		2		2		12	4	4	3	4	4	4	1	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1				2								2	3	1	4	4	5	4	4	4									3	3	4	4	3	2	3	2	4	4	3	2	4	4	3	4	4	4	3	3	3	5	4	4	4	3	5	3	3	4	4	4											1		2	40	1	6000		1	70	1	2	6	1
357	0	201	1	1	1	3	1996	7	2012	3	1	5	202	2009	5	4	3	3	3	2	2	2	4																									1	202	1	0	2					2																		2	1	1	2	1	2	1	2	1	2	2		2		2		13	3	3	4	4	4	3	3	3	2		2		2		2		1	3	1	3	1	3	2		2		2		2		2		2		2		2		4				2								4	2	1															3	4	4	4	3	3	4	3	3	4	3	3	4	4	4	4	4	4	4	4	3	4	3	4	3	4	4	4	4	4	3	3											1	2	2	40	2	6000		1	67	5	2	6	2
357	0	201	2	1	1	3	2001	12	2011	3	1	4	202	2012	1	3	3	3	3	2	2	3	3																									2																											4	4	1	2	2		1	3	2		2		2		2		3	4	4	3	4	4	3	2	2	2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		2		2		1				1	10	1020	29	2009	1	2	2	2	2	1															4	4	4	4	4	4	4	3	4	4	3	3	4	4	4	4	4	4	3	3	3	4	4	4	4	3	4	4	4	3	3	3											1	2	1	40	0	5000		1	76	12	2	6	2
357	0	201	3	1	1	3	2013	9	2013	9	3	3	202	2013	9	4	3	4	4	3	3	4	4																									1	202	5	9	1					1	1	2012	1	2013	8	2006	4	5	5	9			8			8	3	3	4	1	3	2		1	3	1	2	2		2		2		2	4	4	4	4	3	4	2	2	2		2		2		2		2		2		1	2	2		2		1	2	2		2		2		2		2		1				2								2	4	3															4	5	4	4	3	2	4	3	4	4	2	3	5	5	4	5	4	3	3	4	3	4	4	4	4	2	4	3	4	2	3	3											1	2	2	40	7		350	1	79	10	1	6	2
357	0	201	4	1	1	3	2005	2	2009	11	1	3	202	2005	2	4	4	4	4	4	3	4	4																									2																											2	1	1	3	1	4	1	2	1	2	2		2		2		2	4	4	4	4	3	4	2	2	2		2		2		2		1	3	2		1	4	2		2		1	4	2		2		2		2		2		3				2								2	3	1															3	4	4	4	4	3	4	3	4	5	4	3	5	5	5	5	4	3	3	3	4	4	4	4	4	2	4	4	5	2	4	4											1	2	1	40	2	4300		1	76	11	2	6	1
357	0	201	5	1	1	3	2006	9	2011	3	1	3	203	2006	9	4	4	4	3	4	4	3	4																									1	201	2	0	2					2																		2	2	2		1	2	1	2	1	3	2		2		2		5	4	4	3	4	4	4	3	3	2		2		2		2		1	2	2		1	2	2		2		2		2		2		2		2		2		1				2								4	2	2															3	3	3	2	4	4	4	3	3	3	3	3	4	4	4	3	3	3	3	4	3	3	2	3	3	3	4	3	3	3	5	4											1	2	2	40	5	-9		1	76	7	1	5	2
357	0	311	0	1	1	1	1992	11	2008	2	1	6	301	2008	2	4	5	5	4	4	3	3	3	4	3	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3				2																											2	1	1	2	1	2	1	3	1	4	2		2		2		13	3	3	4	3	3	3	2	2	2		2		2		2		1	3	1	3	1	3	2		1	4	1	4	2		2		2		2		2		4				2								4	2	1	5	4	4	4	4	4									3	3	4	3	3	3	4	3	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	5	4	5	1	2	4											1		2	40	8	6500		1	67	11	2	7	4
357	0	311	1	1	1	3	2009	10	2009	10	1	1	301	2010	8	2	3	3	3	3	2	3	4																									2																											3	1	1	1	2		1	2	1	2	2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1				2								1	3	4															3	1	2	2	2	1	4	3	2	3	2	3	4	4	4	4	4	4	3	3	3	2	3	4	3	4	4	4	5	2	3	3											1	2	2	40	10	3400		1	81	6	1	6	3
357	0	311	2	1	1	3	2012	4	2012	4	1	1	301	2012	6	4	4	4	3	3	3	4	3																									2																											1	3	1	3	1	2	1	3	1	2	2		2		2		12	2	3	4	3	2	2	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	2															3	3	4	4	2	2	3	3	3	3	2	4	4	4	4	4	3	4	3	3	2	4	3	4	4	3	4	3	2	3	3	3											1	2	2	40	5		280	1	86	9	1	6	1
357	0	311	3	1	1	3	1998	11	2013	3	1	5	301	1998	11	2	2	3	3	3	3	3	3																									2																											2	1	1	3	2		1	2	1	2	2		2		2		4	3	3	4	3	3	4	3	4	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		3				2								4	3	1															2	3	4	3	3	3	3	3	3	3	2	3	3	4	4	3	4	4	3	4	2	3	3	3	3	3	4	2	3	3	4	3											1	2	2	40	5	5800		1	72	6	2	6	2
357	0	311	4	1	1	3	2012	12	2012	12	1	1	301	2012	12	5	5	5	5	4	4	5	4																									2																											3	1	1	2	1	3	1	2	1	2	2		2		2		5	4	4	4	4	3	4	4	4	2		2		2		2		1	4	1	2	1	2	2		1	2	1	2	2		2		2		2		2		2				2								2	2	2															4	4	4	3	3	3	3	3	4	5	3	3	4	4	4	4	4	3	4	4	3	5	4	4	4	2	4	4	4	4	5	5											1	2	2	40	5		-9	1	87	9	1	6	3
357	0	321	0	1	1	1	2006	3	2010	2	1	3	302	2006	3	4	4	4	4	4	4	3	4	3	4	4	3	3	4	4	3	3	4	4	4	3	3	4	4	4	4	4	4	4				2																											3	3	2		1	3	1	3	1	3	2		2		2		5	4	4	4	4	4	4	3	3	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1				2								3	2	1	4	4	4	4	4	4									4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	3	3	4	4	4	3	2	3	3	3	4	3	3	3	4	4											1		2	40	10	-9		1	82	12	2	6	2
357	0	321	1	1	1	3	2005	7	2010	3	1	3	303	2005	7	3	3	4	3	3	3	3	3																									2																											1	1	2		1	2	1	3	2		2		2		2		4	4	4	4	4	4	4	3	3	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1				2								3	2	2															3	3	3	3	4	4	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	2	3	3	3	4	3	3	3	4	4											1	2	2	40	3	-9		1	79	8	2	6	2
357	0	351	0	1	1	1	1993	11	2013	3	1	6	308	1993	11	4	4	3	4	4	4	3	4	3	4	4	3	4	4	4	4	4	4	4	4	3	3	3	3	4	3	4	4	4				2																											3	3	2		1	2	2		2		2		2		2		3	4	4	3	4	4	3	3	4	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1				2								2	2	1	4	4	4	4	4	4									4	4	3	3	4	4	4	4	4	3	4	4	4	4	4	3	3	2	3	3	3	4	3	4	3	2	4	3	4	4	3	3											1		2	40	5	6500		1	68	7	2	6	2
357	0	351	1	1	1	3	2011	3	2011	3	1	1	308	2011	3	4	3	4	3	3	4	4	4																									2																											5	1	1	1	2		1	1	1	2	2		2		2		2	3	2	4	2	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	2															3	4	4	4	3	3	4	4	4	4	3	2	4	4	4	5	4	4	2	3	3	4	4	4	4	4	4	4	4	2	4	4											1	2	2	40	8	3600		2	87	5	1	6	2
357	0	351	2	1	1	3	1997	7	2013	3	1	5	308	1997	7	4	4	4	4	3	3	4	4																									2																											4	3	1	4	2		1	2	1	2	2		2		2		3	4	4	4	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	99	99999	96	2011	3	2	4	2	2	2															4	4	4	3	4	4	4	3	4	5	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	1	4	4	4	2	3	4											1	2	2	40	3	-9		1	71	3	2	6	2
357	0	351	3	1	1	3	1999	7	2013	3	1	5	308	1999	7	5	5	4	4	4	3	4	4																									2																											3	1	1	4	1	3	1	3	1	3	2		2		2		9	4	4	3	4	3	4	2	2	2		2		2		2		1	3	2		1	2	2		2		1	3	2		2		2		2		2		1				2								2	2	1															3	4	5	4	3	4	4	4	4	4	3	2	4	4	4	4	5	4	3	4	3	5	4	4	4	2	4	4	4	2	3	4											1	2	2	40	5	5700		1	74	10	2	6	1
357	0	351	4	1	1	3	2000	12	2008	11	1	4	308	2008	4	3	3	3	4	3	2	4	4																									2																											4	1	1	3	2		1	3	1	3	2		2		2		9	2	2	2	3	3	3	2	2	2		2		2		2		2		2		1	1	2		2		2		2		2		2		2		2		1				2								2	3	4															3	4	5	2	2	2	3	2	2	4	2	3	3	3	3	4	4	4	3	3	3	3	2	4	3	2	4	4	4	3	5	4											1	2	2	40	3	4800		1	75	3	2	6	1
357	0	701	0	1	3	2	2001	11	2013	1	1	8				4	4	3	3	2	2	3	3																									1	303	4	0	1					1	1	1991	4	2001	10	1987	4	3	4	0			8			8	4	5	6	1	2	1	3	2		1	3	2		2		2		2	4	4	3	4	3	3	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	2	1	6	2								5	1	2							3	4	3	4	4	2	2	2	3	3	3	4	4	3	4	3	3	4	4	3	3	3	4	3	2	2	4	2	2	4	4	4	4	1	4	3	4	2	2	4											1		1	40	10	4000		2	68	4	2	4	
357	0	702	0	1	3	2	1996	1	2003	8	1	8				5	4	-9	-9	3	3	5	4																									1	503	5	0	2					1	-9	-9	-9	-9	-9	-9	-9	-9	-9		-9			-9			-9	2	3	1	2	1	3	1	3	2		2		2		2		6	5	5	5	5	4	5	2	2	2		2		2		2		2		1	3	1	3	2		2		2		2		2		2		2		2		1	-9	1	7	2								3	1	3							3	3	3	4	4	3	3	3	2	4	2	4	4	2	2	4	4	5	4	3	3	4	4	5	4	4	4	5	3	5	4	5	4	1	5	4	4	2	5	5											1		1	40	10	3600		2	65	10	2	1	
357	1	401	0	1	2	1	1989	5	2011	3	1	6	401	2011	3	5	5	5	5	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	2	5	3	5	2	3	4	3				2																											4	1	1	3	1	3	1	3	1	3	2		2		2		5	3	4	3	4	3	4	2	3	2		2		2		2		1	4	1	2	1	4	2		1	3	1	4	2		2		2		2		2		1				2								2	2	1	5	4	4	4	4	4									3	3	4	4	4	4	4	3	4	5	3	3	4	4	4	4	4	3	5	4	4	4	4	4	4	1	4	4	4	3	2	3	10	70	10	10	4	4	5	5	5	5	1		2	40	5	8000		1	64	12	2	7	3
357	2	401	0	1	2	1	1991	3	2011	3	1	6	401	2011	3	4	4	4	4	4	4	4	4	2	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4				2																											1	1	1	3	2		1	2	1	2	2		2		2		5	4	4	4	4	4	4	3	3	2		2		2		2		1	4	1	2	1	3	2		1	3	1	3	2		2		2		2		2		1				2								2	3	1	4	4	4	4	4	4									4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	1	1	4	30	40	30	0	5	5	5	5	2	3	1		2	40	10	-9		1	65	11	2	7	4
357	2	701	1	1	3	4	2013	10	2013	10	1	1				4	3	4	3	4	3	4	3																									1	503	4	4	1	303	1	0	2	2																		3	3	1	2	1	2	2		2		2		2		2		2	3	2	2	3	3	2	2	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	1	2								2	2	4															2	2	2	4	2	3	3	4	3	3	3	2	3	3	3	4	4	4	3	2	3	4	4	4	3	3	3	3	3	3	3	4											2	1	2	40	12		140	2	86	8	1	2	
357	2	701	2	1	3	4	2012	11	2012	11	1	1				4	3	4	3	3	4	3	4																									1	302	7	0	2					1	1	2006	10	2012	11	1999	10	3	7	0			8			8	4	5	6	1	2	1	2	2		2		2		2		2		3	4	4	3	4	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	3	2								2	1	4															4	4	3	3	4	4	4	4	4	3	4	4	4	3	4	3	4	3	2	3	3	4	4	4	4	4	3	2	4	3	2	2											1	2	1	40	12		170	2	77	9	3	2	
357	2	701	3	1	3	4	2013	5	2013	5	1	1				3	3	3	3	4	4	4	4																									1	303	5	0	2	503	2	0	2	1	2	2002	6	2009	8	1995	5	3	5	0	2	0				8	4	5	6	1	2	1	2	2		2		2		2		2		3	4	5	3	4	4	4	2	2	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	1	1	3	2								2	3	4															4	4	3	3	4	4	3	3	4	3	3	4	4	3	3	4	4	3	2	2	3	4	4	4	4	4	3	2	3	3	2	2											1	2	1	40	12		190	2	75	1	2	2	
357	2	701	4	1	3	4	1996	10	1996	10	1	1				4	3	4	3	3	4	3	4																									1	503	17	0	1					2																		1	1	1	3	1	3	2		2		2		2		2		2	4	4	3	4	3	4	2	2	2		2		2		2		2		1	4	1	4	2		2		2		2		2		2		2		2		1	4	1	5	2								2	1	1															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	3	4	4	4	4	1	4	5	4	3	3	4											1	2	1	40	10	3400		2	62	11	2	1	
357	2	701	5	1	3	4	2001	11	2001	11	1	1				3	3	4	4	4	4	3	3																									1	303	2	0	2	401	4	0	2	1	1	1995	10	2001	11	1991	10	8	4	0			8			8	2	3	6	1	3	1	3	2		2		2		2		2		4	4	4	3	3	3	3	2	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	2	1	4	2								5	1	3															3	3	3	4	4	3	4	3	3	4	4	3	4	3	4	3	3	2	4	3	3	4	4	4	4	2	4	4	3	3	3	3											1	2	1	40	10	3600		2	70	9	3	4	
357	2	702	1	1	3	4	2000	3	2010	2	1	1				5	4	3	4	3	3	5	2																									1	503	10	0	1					2																		2	3	1	2	1	3	2		2		2		2		2		3	4	3	3	3	4	3	3	3	2		2		2		2		2		1	3	1	3	2		2		2		2		2		2		2		2		1	1	1	6	2								3	1	2															1	3	2	3	3	3	4	3	3	5	3	3	4	4	4	4	3	4	5	4	2	4	3	3	4	1	3	2	3	3	3	2											1	2	1	40	13	3600		2	68	6	2	2	
357	2	702	2	1	3	4	2002	1	2010	2	1	1				4	4	4	4	3	3	5	2																									1	503	10	0	1					2																		5	1	1	3	1	3	2		2		2		2		2		4	4	3	3	4	4	3	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	6	2								3	1	2															1	3	2	3	3	3	4	3	3	5	3	3	4	4	4	4	3	4	5	4	2	4	3	3	4	1	3	2	3	3	3	2											1	2	1	40	13	3600		2	69	4	2	2	
357	2	702	3	1	3	4	2000	10	2000	10	1	1				3	3	4	4	4	4	3	3																									1	503	2	0	1					2																		2	1	1	3	1	3	2		2		2		2		2		2	3	3	3	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	5	2								2	1	1															3	3	3	4	3	3	3	3	3	4	4	3	3	3	3	3	3	3	4	4	4	4	3	3	4	2	3	3	3	3	3	3											1	2	1	40	12	4000		2	67	1	2	4	
357	2	702	4	1	3	4	2010	2	2010	2	1	1				3	3	3	3	4	3	4	3																									1	303	7	0	2					2																		5	6	1	2	1	2	2		2		2		2		2		4	4	4	2	3	3	3	2	2	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	1	1	5	2								2	1	1															2	4	4	2	2	3	3	2	3	4	2	3	3	3	3	3	3	3	4	4	3	3	4	4	3	4	3	3	3	3	4	4											1	2	1	40	12	3700		2	73	5	2	4	
357	2	702	5	1	3	4	2007	7	2007	7	1	1				4	4	3	4	3	3	4	5																									1	503	5	7	2					2																		2	1	1	3	1	3	2		2		2		2		2		4	4	5	3	4	3	4	2	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	1	1	6	2								2	1	1															2	4	4	2	3	3	3	3	4	4	4	3	4	3	4	4	3	4	5	4	4	5	4	4	5	1	4	3	4	3	2	2											1	2	1	40	14	4500		2	65	3	2	2	
357	2	703	0	1	3	2	2000	2	2010	1	1	8				3	3	3	3	2	2	3	3																									2																											4	1	1	3	1	4	2		1	3	2		2		2		12	4	4	4	4	4	4	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	1	2	4	2								1	2	2							1	1	1	2	2	2	2	1	3	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	3	3	3	4	4	4	4	1	4	4	4	2	3	4											1		1	40	20	3800		2	73	8	2	2	
357	2	703	1	1	3	4	2007	7	2007	7	1	1				4	4	4	4	4	4	4	4																									1	503	7	0	1					2																		3	1	1	3	1	3	2		2		2		2		2		2	4	4	2	4	4	4	2	2	2		2		2		2		1	4	1	4	1	4	2		1	4	1	4	2		2		2		2		2		1	2	1	4	2								1	1	3															4	4	4	4	4	4	4	4	4	4	5	2	4	4	5	5	2	2	2	2	2	4	2	4	3	1	4	4	4	2	3	3											1	2	1	40	20	4000		1	76	9	2	5	4
357	2	703	2	1	3	4	1997	11	2009	10	1	8				3	2	4	4	4	4	4	5																									1	503	5	6	1					2																		2	1	1	3	1	3	2		2		2		2		2		12	4	5	4	4	3	2	2	3	2		2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		1	1	1	7	2								2	2	2															4	5	3	4	4	4	4	4	4	4	4	3	4	4	3	4	2	2	2	3	3	4	3	4	3	3	2	4	5	1	4	3											1	2	1	40	18	4000		1	70	4	2	3	
357	2	703	3	1	3	4	1996	6	1996	6	1	1				1	1	1	3	1	1	3	2																									1	503	3	0	2	503	6	0	2	1	1	1993	11	1996	5	1984	11	5	6	0	3	0				8	2	5	1	1	2	1	3	2		2		2		2		2		2	4	3	2	4	4	3	1	4	2		2		2		2		2		2		2		2		1	1	1	2	2		2		2		2		2		1	3	2	6	2								2	1	2															3	3	4	4	4	3	3	3	3	4	3	3	4	4	4	3	3	2	1	2	4	4	4	3	3	1	1	4	5	3	2	4											1	2	1	40	20	3900		1	61	11	2	4	
357	2	703	4	1	3	4	1988	7	2013	1	1	8				3	3	4	4	4	4	4	4																									2																											1	1	1	3	1	3	2		2		2		2		2		6	3	3	2	4	4	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	2	1	4	2								1	1	3															2	4	3	3	4	2	4	4	4	4	3	2	4	4	5	4	2	2	3	2	3	4	2	3	4	1	4	2	2	3	3	3											1	2	1	40	20	4000		2	-9	-9	2	3	
358	0	101	0	1	1	1	2000	1	2009	2	1	4	101	2012	11	3	5	3	3	4	4	3	5	3	4	4	4	5	3	4	3	4	3	4	4	3	4	4	2	4	2	4	3	3				2																											3	2	2		2		2		1	3	2		2		2		2	3	4	4	5	4	4	1	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	3	1	4	4	4	4	4	4									3	4	3	4	4	3	3	2	3	4	4	3	4	3	3	3	4	4	4	3	3	3	3	3	3	4	4	2	3	3	3	4											1		2	40	26	5300		1	73	3	2	6	3
358	0	101	1	1	1	3	2010	4	2010	4	1	1	101	2010	4	4	3	3	3	4	2	3	3																									1	403	2	8	1					1	1	2004	10	2010	4	2002	3	8	2	8			8			8	5	2	1	2		1	4	2		2		2		2		2		5	3	4	4	4	5	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	19	7052	40	2009	2	4	4	2	3	2															3	3	3	4	4	3	4	3	3	3	3	2	4	4	4	4	4	3	3	3	3	4	3	5	3	2	4	3	4	2	4	4											1	2	1	40	32	3980		1	82	3	2	6	3
358	0	101	2	1	1	3	2008	7	2008	7	1	1	103	2008	7	4	3	3	3	4	3	3	3																									2																											3	1	2		2		2		2		2		2		2		1	3	3	4	4	3	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2				2								2	1	3															4	4	4	4	4	3	4	3	3	3	3	3	4	4	4	4	4	4	3	4	2	3	3	4	3	3	3	4	4	3	2	2											2	2	2	40	10	3200		2	81	9	1	4	
358	0	201	0	1	1	1	2001	1	2009	12	1	4	201	2001	1	3	3	4	3	3	3	3	3	3	3	3	3	3	2	3	2	2	4	3	3	2	2	3	3	3	3	2	3	2				2																											2	2	2		1	2	2		2		2		2		2		3	2	3	3	3	3	3	3	3	2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		2		2		1				1	1	1011	30	1999	2	2	2	2	1	1	4	3	4	4	3	4									3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3	3	4	4	4	4	2	4	4	4	1	2	4											1		2	40	5	4900		1	73	12	2	6	2
